order_id	quantity	item_name	choice_description	item_price
637	1	Steak Salad Bowl	"[Fresh Tomato Salsa, [Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole]]"	$11.89
644	1	Steak Salad Bowl	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole]]"	$11.89
734	1	Steak Salad Bowl	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole]]"	$11.89
953	1	Steak Salad Bowl	"[Fresh Tomato Salsa, [Fajita Vegetables, Guacamole]]"	$11.89
969	1	Steak Salad Bowl	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.89
1032	1	Steak Salad Bowl	"[Fresh Tomato Salsa, [Fajita Vegetables, Lettuce]]"	$9.39
1042	1	Steak Salad Bowl	"[Fresh Tomato Salsa, [Black Beans, Sour Cream, Cheese, Lettuce]]"	$9.39
1088	1	Steak Salad Bowl	"[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Cheese, Sour Cream, Guacamole]]"	$11.89
1114	1	Steak Salad Bowl	"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.89
1176	1	Steak Salad Bowl	"[Fresh Tomato Salsa, [Black Beans, Cheese, Guacamole, Lettuce]]"	$11.89
1235	1	Steak Salad Bowl	"[Roasted Chili Corn Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Lettuce]]"	$9.39
1244	1	Steak Salad Bowl	"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.89
1343	1	Steak Salad Bowl	"[Fresh Tomato Salsa, [Cheese, Guacamole, Lettuce]]"	$11.89
1403	1	Steak Salad Bowl	"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Guacamole, Lettuce]]"	$11.89
1615	1	Steak Salad Bowl	"[Fresh Tomato Salsa, [Fajita Vegetables, Cheese, Sour Cream]]"	$9.39
1693	1	Steak Salad Bowl	"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]"	$9.39
1720	1	Steak Salad Bowl	"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole]]"	$11.89
1752	1	Steak Salad Bowl	"[Fresh Tomato Salsa, [Black Beans, Pinto Beans, Cheese]]"	$9.39
1762	1	Steak Salad Bowl	"[Roasted Chili Corn Salsa, [Fajita Vegetables, Cheese, Lettuce]]"	$9.39
1807	1	Steak Salad Bowl	"[Roasted Chili Corn Salsa, [Fajita Vegetables, Cheese]]"	$9.39
1818	1	Steak Salad Bowl	"[Fresh Tomato Salsa, [Fajita Vegetables, Lettuce]]"	$9.39
1738	2	Steak Soft Tacos	"[Fresh Tomato Salsa, [Cheese, Lettuce]]"	$18.50
4	1	Steak Soft Tacos	"[Tomatillo Green Chili Salsa, [Pinto Beans, Cheese, Sour Cream, Lettuce]]"	$9.25
28	1	Steak Soft Tacos	"[Fresh Tomato Salsa, Cheese]"	$9.25
29	1	Steak Soft Tacos	"[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream, Lettuce]]"	$8.99
37	1	Steak Soft Tacos	[Tomatillo Red Chili Salsa]	$9.25
52	1	Steak Soft Tacos	"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Cheese, Sour Cream, Lettuce]]"	$8.99
78	1	Steak Soft Tacos	"[Roasted Chili Corn Salsa (Medium), Lettuce]"	$8.99
83	1	Steak Soft Tacos	"[Fresh Tomato Salsa, [Cheese, Sour Cream]]"	$9.25
116	1	Steak Soft Tacos	"[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]"	$9.25
122	1	Steak Soft Tacos	"[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Lettuce]]"	$8.99
128	1	Steak Soft Tacos	"[Fresh Tomato Salsa, [Cheese, Sour Cream]]"	$9.25
130	1	Steak Soft Tacos	"[Tomatillo-Red Chili Salsa (Hot), Lettuce]"	$8.99
149	1	Steak Soft Tacos	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]"	$9.25
169	1	Steak Soft Tacos	"[Fresh Tomato Salsa, [Cheese, Sour Cream]]"	$9.25
207	1	Steak Soft Tacos	"[Fresh Tomato Salsa, [Sour Cream, Cheese]]"	$9.25
234	1	Steak Soft Tacos	"[Fresh Tomato Salsa, [Rice, Sour Cream, Cheese]]"	$9.25
395	1	Steak Soft Tacos	"[Tomatillo-Red Chili Salsa (Hot), [Cheese, Sour Cream, Lettuce]]"	$8.99
397	1	Steak Soft Tacos	"[Fresh Tomato Salsa, [Cheese, Sour Cream]]"	$9.25
552	1	Steak Soft Tacos	"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Black Beans, Cheese, Guacamole, Lettuce]]"	$11.75
558	1	Steak Soft Tacos	"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]"	$8.99
627	1	Steak Soft Tacos	"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole]]"	$11.75
653	1	Steak Soft Tacos	"[Tomatillo Green Chili Salsa, [Sour Cream, Cheese, Guacamole, Rice, Fajita Vegetables]]"	$11.75
694	1	Steak Soft Tacos	"[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.48
772	1	Steak Soft Tacos	"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce]]"	$9.25
799	1	Steak Soft Tacos	"[Tomatillo-Green Chili Salsa (Medium), [Cheese, Sour Cream]]"	$8.99
861	1	Steak Soft Tacos	"[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Black Beans, Fajita Veggies, Cheese, Sour Cream, Lettuce]]"	$8.99
864	1	Steak Soft Tacos	"[Fresh Tomato Salsa, [Sour Cream, Cheese, Lettuce, Guacamole]]"	$11.75
907	1	Steak Soft Tacos	"[Roasted Chili Corn Salsa, [Black Beans, Sour Cream, Lettuce]]"	$9.25
973	1	Steak Soft Tacos	"[Tomatillo Red Chili Salsa, [Cheese, Sour Cream]]"	$9.25
1054	1	Steak Soft Tacos	"[Fresh Tomato Salsa, [Cheese, Lettuce]]"	$9.25
1085	1	Steak Soft Tacos	"[Fresh Tomato Salsa, Sour Cream]"	$9.25
1128	1	Steak Soft Tacos	"[Tomatillo-Green Chili Salsa (Medium), [Cheese, Sour Cream]]"	$8.99
1130	1	Steak Soft Tacos	"[Fresh Tomato Salsa, [Cheese, Sour Cream]]"	$9.25
1144	1	Steak Soft Tacos	"[Fresh Tomato Salsa, [Sour Cream, Cheese, Lettuce, Guacamole]]"	$11.75
1239	1	Steak Soft Tacos	"[[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium)], [Rice, Fajita Veggies, Cheese, Guacamole, Lettuce]]"	$11.48
1282	1	Steak Soft Tacos	"[Fresh Tomato Salsa (Mild), [Cheese, Sour Cream]]"	$8.99
1388	1	Steak Soft Tacos	"[Fresh Tomato Salsa, [Cheese, Sour Cream, Lettuce]]"	$9.25
1396	1	Steak Soft Tacos	"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Cheese, Sour Cream]]"	$8.99
1432	1	Steak Soft Tacos	"[Fresh Tomato Salsa, [Cheese, Lettuce]]"	$9.25
1442	1	Steak Soft Tacos	"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Lettuce]]"	$9.25
1451	1	Steak Soft Tacos	"[[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium)], [Rice, Fajita Veggies, Cheese, Guacamole, Lettuce]]"	$11.48
1483	1	Steak Soft Tacos	"[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans]]"	$9.25
1483	1	Steak Soft Tacos	"[Fresh Tomato Salsa, Guacamole]"	$11.75
1520	1	Steak Soft Tacos	"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Lettuce]]"	$9.25
1552	1	Steak Soft Tacos	"[[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Cheese, Sour Cream]]"	$8.99
1563	1	Steak Soft Tacos	"[Fresh Tomato Salsa, [Cheese, Lettuce]]"	$9.25
1568	1	Steak Soft Tacos	"[Tomatillo-Green Chili Salsa (Medium), [Rice, Cheese, Sour Cream, Lettuce]]"	$8.99
1615	1	Steak Soft Tacos	"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Black Beans, Cheese, Sour Cream, Lettuce]]"	$9.25
1622	1	Steak Soft Tacos	"[Fresh Tomato Salsa, [Cheese, Lettuce]]"	$9.25
1654	1	Steak Soft Tacos	[Fresh Tomato Salsa]	$9.25
1670	1	Steak Soft Tacos	"[Roasted Chili Corn Salsa, [Rice, Cheese, Sour Cream, Lettuce]]"	$9.25
1689	1	Steak Soft Tacos	"[Fresh Tomato Salsa, [Cheese, Lettuce]]"	$9.25
1709	1	Steak Soft Tacos	"[Fresh Tomato Salsa, [Cheese, Lettuce]]"	$9.25
1714	1	Steak Soft Tacos	"[Roasted Chili Corn Salsa, [Fajita Vegetables, Cheese, Sour Cream, Lettuce]]"	$9.25
1808	1	Steak Soft Tacos	"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]"	$9.25
348	2	Veggie Bowl	"[Fresh Tomato Salsa (Mild), [Rice, Sour Cream, Cheese, Pinto Beans]]"	$16.98
1449	2	Veggie Bowl	"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Fajita Veggies, Cheese, Lettuce]]"	$16.98
28	1	Veggie Bowl	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.25
38	1	Veggie Bowl	"[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Black Beans, Rice, Fajita Veggies, Lettuce]]"	$8.49
64	1	Veggie Bowl	"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Black Beans, Cheese, Guacamole, Lettuce]]"	$11.25
71	1	Veggie Bowl	"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]"	$11.25
74	1	Veggie Bowl	"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]"	$8.49
86	1	Veggie Bowl	"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.25
93	1	Veggie Bowl	"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.25
110	1	Veggie Bowl	"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]"	$8.75
125	1	Veggie Bowl	"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]"	$8.75
215	1	Veggie Bowl	"[Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream, Lettuce]]"	$8.75
215	1	Veggie Bowl	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]"	$8.75
222	1	Veggie Bowl	"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole]]"	$11.25
231	1	Veggie Bowl	"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole]]"	$11.25
255	1	Veggie Bowl	"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]"	$8.49
266	1	Veggie Bowl	"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]"	$8.49
280	1	Veggie Bowl	"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]"	$8.49
304	1	Veggie Bowl	"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]"	$11.25
343	1	Veggie Bowl	"[Roasted Chili Corn Salsa, [Black Beans, Cheese, Sour Cream, Guacamole]]"	$11.25
343	1	Veggie Bowl	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]"	$11.25
346	1	Veggie Bowl	"[Roasted Chili Corn Salsa, Fajita Vegetables]"	$8.75
367	1	Veggie Bowl	"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]"	$8.75
373	1	Veggie Bowl	"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]"	$11.25
386	1	Veggie Bowl	"[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Black Beans, Rice, Fajita Veggies, Cheese]]"	$8.49
507	1	Veggie Bowl	"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.25
529	1	Veggie Bowl	"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole]]"	$11.25
537	1	Veggie Bowl	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]"	$8.75
557	1	Veggie Bowl	"[Roasted Chili Corn Salsa, [Fajita Vegetables, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.25
561	1	Veggie Bowl	"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.25
571	1	Veggie Bowl	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Guacamole]]"	$11.25
577	1	Veggie Bowl	"[Fresh Tomato Salsa, [Black Beans, Pinto Beans, Cheese, Guacamole, Lettuce]]"	$11.25
580	1	Veggie Bowl	"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Rice, Fajita Veggies, Lettuce]]"	$8.49
585	1	Veggie Bowl	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream]]"	$8.75
590	1	Veggie Bowl	"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Pinto Beans, Cheese]]"	$8.75
654	1	Veggie Bowl	"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.25
664	1	Veggie Bowl	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]"	$8.75
706	1	Veggie Bowl	"[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce]]"	$8.75
742	1	Veggie Bowl	"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream]]"	$8.49
746	1	Veggie Bowl	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]"	$8.75
755	1	Veggie Bowl	"[Tomatillo-Green Chili Salsa (Medium), [Black Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]"	$10.98
759	1	Veggie Bowl	"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.25
817	1	Veggie Bowl	"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream]]"	$8.75
818	1	Veggie Bowl	"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce]]"	$8.75
820	1	Veggie Bowl	"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]"	$8.49
832	1	Veggie Bowl	"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Rice, Fajita Veggies]]"	$8.49
855	1	Veggie Bowl	"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]"	$11.25
926	1	Veggie Bowl	"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]"	$8.75
946	1	Veggie Bowl	"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Lettuce]]"	$8.75
951	1	Veggie Bowl	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream, Lettuce]]"	$8.75
971	1	Veggie Bowl	"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]"	$8.49
980	1	Veggie Bowl	"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Guacamole, Lettuce]]"	$10.98
1006	1	Veggie Bowl	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]"	$11.25
1016	1	Veggie Bowl	"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Sour Cream, Guacamole, Lettuce]]"	$11.25
1017	1	Veggie Bowl	"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole]]"	$11.25
1062	1	Veggie Bowl	"[Fresh Tomato Salsa (Mild), [Pinto Beans, Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]"	$10.98
1101	1	Veggie Bowl	"[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]"	$10.98
1110	1	Veggie Bowl	"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]"	$11.25
1113	1	Veggie Bowl	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce]]"	$11.25
1155	1	Veggie Bowl	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.25
1168	1	Veggie Bowl	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.25
1228	1	Veggie Bowl	"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce]]"	$11.25
1234	1	Veggie Bowl	"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Cheese, Guacamole, Lettuce]]"	$11.25
1255	1	Veggie Bowl	"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Guacamole]]"	$11.25
1255	1	Veggie Bowl	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole]]"	$11.25
1264	1	Veggie Bowl	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream]]"	$8.75
1312	1	Veggie Bowl	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese]]"	$8.75
1363	1	Veggie Bowl	"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Cheese, Sour Cream, Lettuce]]"	$8.49
1369	1	Veggie Bowl	"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce]]"	$8.75
1463	1	Veggie Bowl	"[[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]"	$8.49
1472	1	Veggie Bowl	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Lettuce]]"	$8.75
1492	1	Veggie Bowl	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.25
1498	1	Veggie Bowl	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream]]"	$8.75
1532	1	Veggie Bowl	"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Lettuce]]"	$8.49
1554	1	Veggie Bowl	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.25
1633	1	Veggie Bowl	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.25
1660	1	Veggie Bowl	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Guacamole]]"	$11.25
1668	1	Veggie Bowl	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]"	$8.75
1686	1	Veggie Bowl	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.25
1701	1	Veggie Bowl	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.25
1708	1	Veggie Bowl	"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Sour Cream, Guacamole, Lettuce]]"	$11.25
1721	1	Veggie Bowl	"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce]]"	$8.75
1731	1	Veggie Bowl	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.25
1775	1	Veggie Bowl	"[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Cheese, Guacamole, Lettuce]]"	$11.25
1780	1	Veggie Bowl	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.25
1443	3	Veggie Burrito	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole]]"	$33.75
26	1	Veggie Burrito	"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.25
46	1	Veggie Burrito	"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Fajita Veggies, Sour Cream, Lettuce]]"	$8.49
99	1	Veggie Burrito	"[Tomatillo Red Chili Salsa, [Black Beans, Cheese, Guacamole]]"	$11.25
171	1	Veggie Burrito	"[Tomatillo Green Chili Salsa, Guacamole]"	$11.25
189	1	Veggie Burrito	"[[Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild)], [Rice, Black Beans, Pinto Beans, Fajita Veggies, Guacamole, Lettuce]]"	$10.98
200	1	Veggie Burrito	"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]"	$8.49
201	1	Veggie Burrito	"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Sour Cream, Cheese]]"	$8.49
205	1	Veggie Burrito	"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.25
208	1	Veggie Burrito	"[Fresh Tomato Salsa (Mild), [Pinto Beans, Cheese]]"	$8.49
224	1	Veggie Burrito	"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]"	$8.49
257	1	Veggie Burrito	[Tomatillo Green Chili Salsa]	$8.75
260	1	Veggie Burrito	"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]"	$8.49
275	1	Veggie Burrito	"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]"	$8.49
292	1	Veggie Burrito	"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]"	$8.49
294	1	Veggie Burrito	"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]"	$8.49
302	1	Veggie Burrito	"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]"	$8.49
307	1	Veggie Burrito	"[Fresh Tomato Salsa (Mild), [Cheese, Rice, Pinto Beans, Sour Cream]]"	$8.49
314	1	Veggie Burrito	"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese]]"	$8.75
318	1	Veggie Burrito	"[Fresh Tomato Salsa (Mild), [Cheese, Rice, Pinto Beans, Sour Cream]]"	$8.49
327	1	Veggie Burrito	"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Sour Cream, Guacamole, Lettuce]]"	$11.25
335	1	Veggie Burrito	"[Fresh Tomato Salsa (Mild), [Cheese, Rice, Pinto Beans, Sour Cream]]"	$8.49
342	1	Veggie Burrito	"[Fresh Tomato Salsa (Mild), [Cheese, Pinto Beans, Sour Cream, Rice]]"	$8.49
349	1	Veggie Burrito	"[Tomatillo-Green Chili Salsa (Medium), [Black Beans, Rice, Cheese]]"	$8.49
361	1	Veggie Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream, Guacamole]]"	$11.25
368	1	Veggie Burrito	"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]"	$8.49
384	1	Veggie Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Guacamole, Lettuce]]"	$11.25
399	1	Veggie Burrito	"[Fresh Tomato Salsa (Mild), [Rice, Pinto Beans, Cheese, Sour Cream]]"	$8.49
400	1	Veggie Burrito	"[Tomatillo Green Chili Salsa, [Rice, Fajita Vegetables, Pinto Beans, Sour Cream, Cheese, Lettuce, Guacamole]]"	$11.25
427	1	Veggie Burrito	"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Sour Cream, Cheese]]"	$8.49
443	1	Veggie Burrito	"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]"	$8.75
456	1	Veggie Burrito	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole]]"	$11.25
472	1	Veggie Burrito	"[Tomatillo-Green Chili Salsa (Medium), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream]]"	$8.49
489	1	Veggie Burrito	"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]"	$8.49
510	1	Veggie Burrito	"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]"	$8.49
511	1	Veggie Burrito	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce]]"	$8.75
512	1	Veggie Burrito	"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]"	$10.98
551	1	Veggie Burrito	"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]"	$8.75
567	1	Veggie Burrito	"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]"	$8.49
584	1	Veggie Burrito	"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]"	$8.49
592	1	Veggie Burrito	"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese]]"	$8.75
